row_id,timestamp_ns,time_s,raw_norm,w_raw,x_raw,y_raw,z_raw,w,x,y,z,split,w_ARA,x_ARA,y_ARA,z_ARA
20222,1403636681948555520,101.109999872,1.0000001563409877,0.58302,0.084593,-0.806547,0.049132,0.5830199088500916,0.0845929867746489,-0.8065468739036651,0.049131992318655796,development,1.5830199088500916,1.0845929867746489,0.19345312609633492,1.0491319923186557
20243,1403636682053555456,101.214999808,0.9999999242304971,0.582662,0.084006,-0.806634,0.052815,0.5826620441480135,0.08400600636509334,-0.8066340611182617,0.0528150040017666,development,1.5826620441480135,1.0840060063650934,0.19336593888173825,1.0528150040017665
20263,1403636682153555456,101.314999808,0.9999995068428784,0.582476,0.083423,-0.806625,0.055834,0.5824762872523293,0.08342304114066684,-0.8066253977930594,0.05583402753494831,development,1.5824762872523293,1.083423041140667,0.19337460220694058,1.0558340275349483
20283,1403636682253555456,101.414999808,1.0000007461367217,0.577288,0.082264,-0.810285,0.058403,0.5772875692645456,0.08226393861985452,-0.8102843954170575,0.05840295642340955,development,1.5772875692645456,1.0822639386198545,0.18971560458294245,1.0584029564234096
20303,1403636682353555456,101.514999808,1.0000007972086822,0.567416,0.081725,-0.817261,0.058704,0.567415547651399,0.08172493484817239,-0.8172603484729546,0.05870395320069883,development,1.567415547651399,1.0817249348481723,0.1827396515270454,1.0587039532006988
20324,1403636682458555392,101.619999744,1.000000249347469,0.565261,0.080373,-0.818863,0.059026,0.5652608590536355,0.08037297995920088,-0.8188627958186345,0.05902598528201997,development,1.5652608590536357,1.0803729799592008,0.18113720418136547,1.05902598528202
20344,1403636682558555648,101.72,1.000000624848805,0.572401,0.08101,-0.814114,0.054901,0.5724006423361427,0.08100994938102994,-0.8141134913021579,0.054900965695197194,development,1.5724006423361427,1.08100994938103,0.18588650869784207,1.054900965695197
20364,1403636682658555392,101.819999744,1.0000003994104203,0.578843,0.081446,-0.80973,0.051434,0.5788427688041664,0.08144596746963191,-0.8097296765855295,0.05143397945673265,development,1.5788427688041664,1.081445967469632,0.19027032341447048,1.0514339794567327
20384,1403636682758555392,101.919999744,1.0000001999794799,0.582651,0.078494,-0.807199,0.052789,0.5826508834817794,0.07849398430281385,-0.8071988385767961,0.052788989443285354,development,1.5826508834817794,1.0784939843028138,0.19280116142320392,1.0527889894432854
20404,1403636682858555648,102.02,1.0000001023009948,0.58621,0.07743,-0.804839,0.050959,0.58620994003014,0.07742999207883479,-0.804838917664178,0.05095899478684414,development,1.5862099400301402,1.0774299920788348,0.19516108233582197,1.050958994786844
20425,1403636682963555584,102.124999936,1.000000260714466,0.586694,0.079281,-0.804664,0.044956,0.586693847040427,0.07928097933030182,-0.8046637902125097,0.044955988279323525,development,1.586693847040427,1.0792809793303018,0.19533620978749033,1.0449559882793236
20445,1403636683063555584,102.224999936,1.000000289156458,0.587438,0.080967,-0.804126,0.041748,0.5874378301385577,0.08096697658787583,-0.8041257674818412,0.04174798792829968,development,1.5874378301385577,1.0809669765878758,0.19587423251815883,1.0417479879282996
20465,1403636683163555328,102.32499968,0.9999999854714998,0.585915,0.080035,-0.805202,0.044133,0.5859150085124663,0.08003500116278853,-0.8052020116983776,0.044133000641186304,development,1.5859150085124663,1.0800350011627886,0.19479798830162243,1.0441330006411862
20485,1403636683263555584,102.424999936,0.9999996327444326,0.58377,0.078792,-0.806674,0.047757,0.5837702143928614,0.0787920289368113,-0.8066742962556264,0.047757017539030576,development,1.5837702143928614,1.0787920289368114,0.19332570374437363,1.0477570175390305
20506,1403636683368555520,102.529999872,1.000000267765964,0.58253,0.078274,-0.807384,0.05161,0.5825298440183347,0.07827397904089253,-0.8073837838101028,0.0516099861806023,development,1.5825298440183349,1.0782739790408926,0.19261621618989722,1.0516099861806023
20526,1403636683468555520,102.629999872,1.0000006007783195,0.581537,0.078684,-0.807864,0.054594,0.5815366506253883,0.07868395272838712,-0.8078635146531152,0.05459396720112812,development,1.5815366506253883,1.0786839527283871,0.19213648534688477,1.0545939672011282
20546,1403636683568555520,102.729999872,0.9999997090199577,0.581534,0.079488,-0.807718,0.055596,0.5815341692148371,0.07948802312942833,-0.8077182350298863,0.05559601617733114,development,1.5815341692148372,1.0794880231294284,0.19228176497011373,1.0555960161773312
20566,1403636683668555520,102.829999872,0.9999999790309998,0.57824,0.080069,-0.809926,0.056985,0.5782400121251149,0.08006900167896691,-0.8099260169833389,0.056985001194918505,development,1.5782400121251148,1.080069001678967,0.19007398301666112,1.0569850011949184
20586,1403636683768555520,102.929999872,1.0000003412609417,0.573784,0.079896,-0.812955,0.059105,0.5737838041899986,0.07989597273462509,-0.8129547225703058,0.05910497982977892,development,1.5737838041899987,1.0798959727346251,0.18704527742969423,1.059104979829779
20607,1403636683873555456,103.034999808,1.0000002813649604,0.569223,0.080426,-0.815927,0.061486,0.5692228398406383,0.08042597737094806,-0.8159267704267965,0.06148598269999891,development,1.5692228398406383,1.0804259773709481,0.1840732295732035,1.061485982699999
20627,1403636683973555456,103.134999808,1.0000003487149391,0.569282,0.082244,-0.815691,0.061667,0.5692818014829312,0.08224397132029854,-0.8156907155564618,0.06166697849580335,development,1.5692818014829313,1.0822439713202985,0.18430928444353822,1.0616669784958033
20647,1403636684073555456,103.234999808,1.0000007910976871,0.572296,0.0833,-0.813354,0.063208,0.5722955472583162,0.08329993410161479,-0.8133533565580409,0.06320794999633694,development,1.5722955472583162,1.0832999341016147,0.18664664344195914,1.063207949996337
20667,1403636684173555712,103.335000064,0.9999996493609385,0.574309,0.085105,-0.811646,0.06447,0.5743092013752393,0.08510502984114779,-0.8116462845948914,0.06447002260570822,development,1.5743092013752393,1.0851050298411478,0.1883537154051086,1.0644700226057082
20688,1403636684278555392,103.439999744,0.99999985903849,0.576712,0.086348,-0.809645,0.066498,0.5767120812942058,0.08634801217174617,-0.8096451141287978,0.06649800937365982,development,1.5767120812942057,1.0863480121717461,0.1903548858712022,1.0664980093736598
20708,1403636684378555648,103.54,1.0000000656719978,0.579714,0.087726,-0.807274,0.067414,0.5797139619290259,0.0877259942388587,-0.8072739469847071,0.06741399557278822,development,1.579713961929026,1.0877259942388586,0.1927260530152929,1.0674139955727882
20728,1403636684478555392,103.639999744,1.0000007744332,0.580895,0.087596,-0.806215,0.070049,0.5808945501359747,0.08759593216280194,-0.8062143756408212,0.07004894575177079,development,1.5808945501359748,1.087595932162802,0.1937856243591788,1.0700489457517708
20748,1403636684578555648,103.74,1.0000005594973436,0.582107,0.085656,-0.805149,0.074503,0.5821066743128621,0.08565595207572235,-0.8051485495215254,0.07450295831579273,development,1.582106674312862,1.0856559520757223,0.19485145047847463,1.0745029583157928
20768,1403636684678555392,103.839999744,0.9999998970914947,0.583062,0.084987,-0.804301,0.076913,0.5830620600020451,0.08498700874588604,-0.8043010827694222,0.07691300791500268,development,1.583062060002045,1.084987008745886,0.19569891723057775,1.0769130079150027
20789,1403636684783555584,103.944999936,0.9999999418579983,0.584007,0.085427,-0.803557,0.077033,0.584007033955338,0.08542700496689706,-0.8035570467204151,0.07703300447885308,development,1.584007033955338,1.085427004966897,0.19644295327958494,1.077033004478853
20809,1403636684883555328,104.04499968,0.9999997566269704,0.583813,0.086444,-0.803718,0.075675,0.5838131420843732,0.08644402103814329,-0.8037181956033322,0.0756750184172585,development,1.5838131420843733,1.0864440210381432,0.19628180439666776,1.0756750184172585
20829,1403636684983555584,104.144999936,1.0000009477150509,0.583874,0.091969,-0.803835,0.066963,0.5838734466543468,0.09196891283967708,-0.803834238194194,0.06696293653821718,development,1.583873446654347,1.091968912839677,0.19616576180580603,1.0669629365382172
20849,1403636685083555584,104.244999936,1.0000014368679677,0.582342,0.094507,-0.805091,0.061462,0.5823411632526363,0.09450686420611408,-0.8050898431921932,0.06146191168734787,development,1.5823411632526363,1.094506864206114,0.19491015680780677,1.0614619116873478
20870,1403636685188555520,104.349999872,0.9999999741684996,0.57853,0.093499,-0.808094,0.05954,0.5785300149442983,0.09349900241521951,-0.808094020874281,0.05954000153800758,development,1.5785300149442985,1.0934990024152196,0.19190597912571905,1.0595400015380076
20890,1403636685288555264,104.449999616,1.000000442657402,0.575283,0.094608,-0.810709,0.053391,0.5752827453468344,0.09460795812108704,-0.8107086411338191,0.05339097636608911,development,1.5752827453468345,1.094607958121087,0.18929135886618087,1.0533909763660891
20910,1403636685388555520,104.549999872,1.0000003761854293,0.574341,0.094153,-0.811659,0.04978,0.5743407839413657,0.09415296458102661,-0.8116586946658255,0.04977998127349637,development,1.5743407839413657,1.0941529645810266,0.18834130533417448,1.0497799812734965
20930,1403636685488555520,104.649999872,0.9999999484204987,0.574264,0.089984,-0.812067,0.05168,0.5742640296202522,0.08998400464133008,-0.8120670418860131,0.05168000266562876,development,1.5742640296202524,1.08998400464133,0.18793295811398691,1.0516800026656288
20950,1403636685588555520,104.749999872,1.0000003981024208,0.573656,0.086947,-0.812728,0.053226,0.5736557716262487,0.0869469653862026,-0.8127276764511445,0.05322597881060899,development,1.5736557716262487,1.0869469653862025,0.18727232354885548,1.053225978810609
20971,1403636685693555712,104.855000064,0.9999997522454692,0.575211,0.086088,-0.811751,0.052735,0.5752111425111668,0.08608802132869733,-0.811751201115038,0.05273501306533841,development,1.5752111425111668,1.0860880213286974,0.18824879888496204,1.0527350130653383
20991,1403636685793555456,104.954999808,0.9999999760229997,0.576408,0.087714,-0.810905,0.049931,0.5764080138205352,0.08771400210311865,-0.8109050194430698,0.04993100119719563,development,1.5764080138205352,1.0877140021031186,0.1890949805569302,1.0499310011971956
21011,1403636685893555456,105.054999808,0.9999997274194629,0.578093,0.089058,-0.809695,0.047651,0.5780931575769434,0.0890580242754841,-0.8096952207071583,0.047651012988738715,development,1.5780931575769435,1.0890580242754841,0.19030477929284173,1.0476510129887386
21031,1403636685993555456,105.154999808,1.0000001320849914,0.575987,0.086379,-0.811166,0.052798,0.5759869239207721,0.08637898859063203,-0.8111658928571601,0.05279799302617754,development,1.5759869239207722,1.086378988590632,0.18883410714283988,1.0527979930261775
21052,1403636686098555648,105.26,1.000000161142487,0.572012,0.083,-0.813954,0.058245,0.5720119078245786,0.08299998662517574,-0.8139538688374492,0.058244990614257364,development,1.5720119078245784,1.0829999866251758,0.18604613116255075,1.0582449906142575
21072,1403636686198555392,105.359999744,1.000000087560996,0.571276,0.081841,-0.814504,0.059407,0.5712759499785088,0.08184099283392116,-0.8145039286812248,0.05940699479826437,development,1.5712759499785087,1.0818409928339212,0.1854960713187752,1.0594069947982643
21092,1403636686298555648,105.46,0.9999995491078983,0.569616,0.07999,-0.815704,0.061362,0.5696162568354712,0.07999003606687548,-0.8157043677946567,0.06136202766765362,development,1.5696162568354712,1.0799900360668755,0.18429563220534328,1.0613620276676536
21112,1403636686398555392,105.559999744,0.9999997575489705,0.567881,0.079372,-0.816928,0.061963,0.5678811376833665,0.07937201924382778,-0.8169281980650827,0.06196301502299678,development,1.5678811376833663,1.0793720192438279,0.18307180193491734,1.0619630150229968
21132,1403636686498555392,105.659999744,1.0000003650349334,0.565311,0.078808,-0.818714,0.062617,0.5653107936418121,0.07880797123233747,-0.8187137011408987,0.06261697714261592,development,1.565310793641812,1.0788079712323375,0.1812862988591013,1.062616977142616
21153,1403636686603555328,105.76499968,0.9999998532249892,0.565024,0.079993,-0.818884,0.061463,0.5650240829314158,0.07999301174097516,-0.8188841201917255,0.06146300902123381,development,1.5650240829314157,1.079993011740975,0.18111587980827448,1.0614630090212338
21173,1403636686703555584,105.864999936,0.9999996441279366,0.56522,0.080924,-0.818668,0.061316,0.5652202011460792,0.0809240287986011,-0.818668291341174,0.061316021820659206,development,1.5652202011460792,1.080924028798601,0.18133170865882597,1.0613160218206592
21193,1403636686803555584,105.964999936,0.9999998042474809,0.567678,0.081251,-0.816887,0.061929,0.5676781111244203,0.08125101590509104,-0.8168871599077194,0.06192901212276013,development,1.5676781111244202,1.081251015905091,0.18311284009228057,1.06192901212276
21213,1403636686903555328,106.06499968,0.9999997398184661,0.569821,0.080534,-0.815286,0.064238,0.5698211482569404,0.0805340209534651,-0.8152862121224171,0.06423801671354573,development,1.5698211482569404,1.080534020953465,0.18471378787758286,1.0642380167135457
21234,1403636687008555520,106.169999872,0.999999696700954,0.571624,0.080341,-0.813921,0.065752,0.5716241733730665,0.08034102436735605,-0.8139212468615377,0.06575201994252493,development,1.5716241733730665,1.0803410243673561,0.18607875313846234,1.065752019942525
21254,1403636687108555520,106.269999872,1.000000195006981,0.57203,0.079748,-0.813587,0.067071,0.5720298884501784,0.07974798444858631,-0.8135868413448862,0.06707098692068933,development,1.5720298884501784,1.0797479844485862,0.18641315865511376,1.0670709869206894
21274,1403636687208555520,106.369999872,0.9999996978364544,0.573254,0.080271,-0.812654,0.0673,0.5732541732165136,0.0802710242549773,-0.8126542455544882,0.06730002033561276,development,1.5732541732165135,1.0802710242549773,0.18734575444551183,1.0673000203356127
21294,1403636687308555520,106.469999872,1.0000000014444999,0.574297,0.081158,-0.811846,0.0671,0.574296999170428,0.08115799988276727,-0.8118459988272886,0.06709999990307407,development,1.574296999170428,1.0811579998827672,0.18815400117271142,1.0670999999030741
21314,1403636687408555520,106.569999872,0.9999998778314925,0.576865,0.082557,-0.809985,0.065842,0.5768650704747447,0.08255701008586672,-0.8099850989546706,0.06584200804381986,development,1.5768650704747447,1.0825570100858668,0.19001490104532937,1.0658420080438198
21335,1403636687513555456,106.674999808,1.0000002806329606,0.57817,0.082989,-0.809009,0.065858,0.5781698377464867,0.08298897671055776,-0.8090087729654728,0.06585798151807966,development,1.5781698377464868,1.0829889767105578,0.1909912270345272,1.0658579815180798
21355,1403636687613555456,106.774999808,1.0000001765479845,0.578874,0.082164,-0.80838,0.068382,0.5788738978009801,0.08216398549411397,-0.8083798572821655,0.06838198792729785,development,1.57887389780098,1.0821639854941139,0.19162014271783445,1.0683819879272978
21375,1403636687713555456,106.874999808,1.0000003394429424,0.580075,0.081456,-0.807374,0.070893,0.580074803097702,0.08145597235034507,-0.8073737259426869,0.07089297593587965,development,1.5800748030977019,1.0814559723503452,0.19262627405731314,1.0708929759358796
21395,1403636687813555456,106.974999808,1.0000003885989244,0.579452,0.082069,-0.807743,0.071078,0.5794517748256636,0.08206896810808727,-0.807742686112061,0.07107797237917639,development,1.5794517748256636,1.0820689681080873,0.19225731388793899,1.0710779723791763
21416,1403636687918555392,107.079999744,1.0000002950874565,0.579025,0.083214,-0.808023,0.070035,0.5790248291370359,0.08321397544459964,-0.8080227615626185,0.07003497933355608,development,1.579024829137036,1.0832139754445997,0.19197723843738146,1.0700349793335562
21436,1403636688018555392,107.179999744,1.0000007756376992,0.579035,0.086141,-0.808037,0.066151,0.5790345508789732,0.08614093318584477,-0.8080363732565266,0.06615094869083037,development,1.5790345508789732,1.0861409331858447,0.19196362674347345,1.0661509486908303
21456,1403636688118555648,107.28,0.9999999264134973,0.579009,0.090219,-0.808048,0.060559,0.5790090426072505,0.09021900663890117,-0.8080480594614307,0.060559004456325345,development,1.5790090426072505,1.0902190066389013,0.19195194053856934,1.0605590044563253
21476,1403636688218555392,107.379999744,0.9999998071409814,0.578451,0.090786,-0.808421,0.060062,0.5784511115595138,0.09078601750890225,-0.8084211559113107,0.06006201158350061,development,1.578451111559514,1.0907860175089024,0.1915788440886893,1.0600620115835007
21496,1403636688318555648,107.48,1.0000004963733768,0.577959,0.088553,-0.808741,0.063724,0.5779587131166819,0.08855295604467019,-0.8087405985626981,0.06372396836911864,development,1.577958713116682,1.0885529560446703,0.1912594014373019,1.0637239683691186
21517,1403636688423555584,107.584999936,1.0000004860783818,0.576478,0.087806,-0.809754,0.065289,0.5764777197866429,0.08780595731942235,-0.8097536063962774,0.06528896826444396,development,1.5764777197866429,1.0878059573194223,0.19024639360372264,1.065288968264444
21537,1403636688523555584,107.684999936,1.0000005836303296,0.576212,0.090451,-0.80996,0.061354,0.5762116637053968,0.09045094721008387,-0.8099595272830541,0.061353964191965656,development,1.5762116637053967,1.0904509472100838,0.1900404727169459,1.0613539641919656
21557,1403636688623555328,107.78499968,1.0000009006800945,0.575648,0.09603,-0.810266,0.053651,0.5756474815257719,0.09602991350776843,-0.8102652702101999,0.05365095167765577,development,1.575647481525772,1.0960299135077685,0.1897347297898001,1.0536509516776558
21577,1403636688723555584,107.884999936,1.0000001477899891,0.575681,0.099113,-0.810045,0.050945,0.5756809149201239,0.09911298535209298,-0.810044880283476,0.05094499247084011,development,1.5756809149201239,1.099112985352093,0.189955119716524,1.05094499247084
21598,1403636688828555520,107.989999872,1.0000006904947616,0.574954,0.100787,-0.810244,0.052687,0.5749536029975489,0.10078693040715252,-0.8102434405311487,0.05268696361992761,development,1.574953602997549,1.1007869304071525,0.18975655946885128,1.0526869636199276
21618,1403636688928555520,108.089999872,1.0000011105548834,0.571294,0.104205,-0.811981,0.058767,0.571293365547363,0.1042048842747569,-0.8119800982515366,0.058766934736093644,development,1.5712933655473629,1.104204884274757,0.1880199017484634,1.0587669347360937
21638,1403636689028555520,108.189999872,1.0000012179107582,0.568226,0.106879,-0.813191,0.066475,0.5682253079522843,0.1068788698310746,-0.8131900096071388,0.06647491903948095,development,1.5682253079522843,1.1068788698310745,0.18680999039286117,1.0664749190394809
21658,1403636689128555520,108.289999872,1.000001390007534,0.564918,0.109196,-0.814406,0.075429,0.5649172147608155,0.1091958482169483,-0.8144048679710978,0.07542889515326745,development,1.5649172147608155,1.1091958482169484,0.1855951320289022,1.0754288951532676
21678,1403636689228555520,108.389999872,0.9999998525949892,0.561678,0.112309,-0.815652,0.081339,0.5616780827941639,0.1123090165549118,-0.8156521202312096,0.08133901198977793,development,1.5616780827941639,1.1123090165549119,0.1843478797687904,1.0813390119897779
21699,1403636689333555456,108.494999808,1.000000672497774,0.559262,0.115448,-0.816412,0.085852,0.559261623897803,0.1154479223615292,-0.8164114509651167,0.08585194226475994,development,1.559261623897803,1.1154479223615292,0.1835885490348833,1.08585194226476
21719,1403636689433555712,108.595000064,1.000000426657409,0.559208,0.118389,-0.815817,0.087829,0.5592077614098655,0.11838894948847756,-0.8158166519257811,0.08782896252712243,development,1.5592077614098656,1.1183889494884776,0.18418334807421888,1.0878289625271225
21739,1403636689533555456,108.694999808,0.9999995906809163,0.558,0.120055,-0.816184,0.089809,0.5580002284001423,0.12005504914082271,-0.8161843340798238,0.08980903676055264,development,1.5580002284001422,1.1200550491408228,0.18381566592017617,1.0898090367605526
21759,1403636689633555456,108.794999808,1.0000017032940494,0.553615,0.119553,-0.818906,0.092811,0.553614057032471,0.11955279636643337,-0.818904605164659,0.09281084191584525,development,1.553614057032471,1.1195527963664333,0.18109539483534098,1.0928108419158453
21780,1403636689738555392,108.899999744,1.0000035271927794,0.546208,0.114503,-0.823805,0.09949,0.5462060734258818,0.1145025961272697,-0.8238020942912013,0.09948964908082814,development,1.5462060734258818,1.1145025961272697,0.17619790570879867,1.0994896490808281
21800,1403636689838555648,109.0,0.9999999456839985,0.541558,0.10905,-0.826852,0.10554,0.5415580294152668,0.10905000592316028,-0.8268520449112969,0.1055400057325111,development,1.5415580294152669,1.1090500059231603,0.17314795508870306,1.105540005732511
21820,1403636689938555392,109.099999744,1.0000000172994998,0.543521,0.101145,-0.825447,0.113982,0.5435209905973587,0.10114499825024212,-0.82544698572018,0.11398199802816844,development,1.5435209905973588,1.1011449982502421,0.17455301427981995,1.1139819980281684
21840,1403636690038555392,109.199999744,1.0000000749329971,0.546828,0.099075,-0.823516,0.113951,0.5468279590245421,0.09907499257601386,-0.8235159382914826,0.11395099146131069,development,1.546827959024542,1.099074992576014,0.17648406170851738,1.1139509914613106
21860,1403636690138555648,109.3,0.9999999974215,0.546127,0.103508,-0.824593,0.105251,0.5461270014081885,0.10350800026689538,-0.824593002126213,0.1052510002713897,development,1.5461270014081885,1.1035080002668953,0.175406997873787,1.1052510002713898
21881,1403636690243555584,109.404999936,1.0000005434548522,0.546497,0.108544,-0.824811,0.096162,0.546496703003715,0.10854394101126857,-0.8248105517527035,0.0961619477403229,development,1.5464967030037151,1.1085439410112685,0.17518944824729654,1.0961619477403228
21901,1403636690343555328,109.50499968,1.0000001446989895,0.547926,0.110487,-0.824127,0.091568,0.547925920715673,0.11048698401264506,-0.8241268807496732,0.09156798675020485,development,1.547925920715673,1.110486984012645,0.17587311925032678,1.0915679867502048
21921,1403636690443555584,109.604999936,1.0000005264093614,0.548671,0.110744,-0.823701,0.090629,0.5486707111746013,0.11074394170335236,-0.8237005663963108,0.0906289522920711,development,1.5486707111746014,1.1107439417033524,0.17629943360368916,1.0906289522920711
21941,1403636690543555584,109.704999936,1.0000011647248217,0.551515,0.106579,-0.821748,0.095941,0.5515143576375381,0.1065788758649378,-0.821747042890822,0.09594088825526603,development,1.551514357637538,1.1065788758649377,0.178252957109178,1.095940888255266
21962,1403636690648555520,109.809999872,1.000000792794686,0.551372,0.099242,-0.821489,0.106289,0.551371562875555,0.09924192132153216,-0.8214883487284026,0.10628891573471243,development,1.551371562875555,1.099241921321532,0.1785116512715974,1.1062889157347124
21982,1403636690748555520,109.909999872,1.0000015726397635,0.555142,0.088137,-0.81811,0.121443,0.5551411269629893,0.08813686139246714,-0.8181087134097064,0.12144280901420955,development,1.5551411269629893,1.0881368613924671,0.18189128659029363,1.1214428090142095
22002,1403636690848555520,110.009999872,1.0000009280340694,0.560455,0.079052,-0.813378,0.134384,0.5604544798791484,0.07905192663711882,-0.8133772451582053,0.13438387528718537,development,1.5604544798791484,1.0790519266371188,0.1866227548417947,1.1343838752871853
22022,1403636690948555520,110.109999872,1.0000013929705298,0.571501,0.073418,-0.804773,0.142617,0.5715002039170582,0.07341789773103209,-0.8047718789764893,0.14261680133899868,development,1.5715002039170582,1.073417897731032,0.19522812102351073,1.1426168013389986
22042,1403636691048555520,110.209999872,1.0000059141420115,0.586849,0.070385,-0.792997,0.147722,0.5868455293122008,0.07038458373557638,-0.7929923101308638,0.14772112635628062,development,1.5868455293122008,1.0703845837355763,0.2070076898691362,1.1477211263562805
22063,1403636691153555456,110.314999808,1.0000042592834293,0.598593,0.073484,-0.784222,0.145914,0.5985904504336136,0.07348368701214958,-0.7842186597904574,0.14591337851356478,development,1.5985904504336137,1.0734836870121496,0.21578134020954265,1.1459133785135647
22083,1403636691253555456,110.414999808,1.0000030200684396,0.608507,0.086198,-0.778102,0.129817,0.6085051622727642,0.08619773967692684,-0.778099650085804,0.12981660794495942,development,1.6085051622727642,1.086197739676927,0.22190034991419605,1.1298166079449594
22103,1403636691353555456,110.514999808,1.0000160930150075,0.610892,0.100486,-0.777275,0.112202,0.6108821690640854,0.10048438290331792,-0.7772624915030595,0.11220019436058831,development,1.6108821690640855,1.100484382903318,0.22273750849694052,1.1122001943605884
22123,1403636691453555456,110.614999808,1.0000253993714359,0.598819,0.108285,-0.786451,0.105999,0.5988037907601013,0.10828224969891999,-0.7864310251462836,0.10599630776040836,development,1.5988037907601012,1.10828224969892,0.2135689748537164,1.1059963077604085
22144,1403636691558555648,110.72,1.0000318689971834,0.586429,0.111529,-0.795258,0.106258,0.5864103116914283,0.11152544579588206,-0.7952326567327024,0.10625461377201298,development,1.5864103116914283,1.111525445795882,0.20476734326729762,1.106254613772013
22164,1403636691658555392,110.819999744,1.0000006440082927,0.580028,0.117992,-0.799655,0.100988,0.5800276264573986,0.11799192401222247,-0.7996544850158803,0.10098793496293242,development,1.5800276264573987,1.1179919240122225,0.20034551498411968,1.1009879349629323
22184,1403636691758555392,110.919999744,1.0000007940921847,0.576976,0.126553,-0.801766,0.090862,0.5769755418282315,0.12655289950533155,-0.801765363324391,0.09086192784725321,development,1.5769755418282316,1.1265528995053316,0.19823463667560903,1.090861927847253
22204,1403636691858555648,111.02,1.000000334534944,0.575106,0.127473,-0.802963,0.090856,0.5751058076070109,0.12747295735584135,-0.8029627313809077,0.09085596960550331,development,1.5751058076070108,1.1274729573558413,0.19703726861909232,1.0908559696055034
22224,1403636691958555392,111.119999744,1.0000012478257214,0.577914,0.124069,-0.800886,0.09595,0.5779132788649459,0.12406884518370376,-0.8008850006350963,0.09594988027127142,development,1.577913278864946,1.1240688451837038,0.19911499936490373,1.0959498802712715
22245,1403636692063555584,111.224999936,1.0000017095395388,0.58213,0.120738,-0.797793,0.100383,0.5821290048274496,0.12073779359396802,-0.7977916361436542,0.10038282839158584,development,1.5821290048274497,1.120737793593968,0.20220836385634577,1.1003828283915857
22265,1403636692163555328,111.32499968,1.0000009757745238,0.58178,0.124346,-0.798303,0.093725,0.5817794323144514,0.12434587866645945,-0.7983022210370304,0.09372490854562199,development,1.5817794323144514,1.1243458786664595,0.2016977789629696,1.093724908545622
22285,1403636692263555584,111.424999936,1.0000001588394873,0.579523,0.126454,-0.800095,0.089503,0.5795229079488784,0.12645397991411467,-0.8000948729133406,0.08950298578339162,development,1.5795229079488784,1.1264539799141147,0.19990512708665942,1.0895029857833916
22305,1403636692363555328,111.52499968,1.0000000345349993,0.577738,0.123824,-0.801507,0.092049,0.5777379800478193,0.1238239957237384,-0.8015069723199573,0.09204899682108797,development,1.5777379800478193,1.1238239957237384,0.19849302768004273,1.092048996821088
22326,1403636692468555520,111.629999872,1.0000004134454146,0.575865,0.124969,-0.803096,0.088317,0.5758647619113547,0.12496894833216135,-0.8030956679637786,0.08831696348575642,development,1.5758647619113546,1.1249689483321614,0.19690433203622137,1.0883169634857564
22346,1403636692568555520,111.729999872,1.0000004286094082,0.576151,0.126509,-0.803136,0.083779,0.5761507530563666,0.12650894577707564,-0.8031356557685019,0.0837789640915478,development,1.5761507530563668,1.1265089457770756,0.19686434423149812,1.0837789640915478
22366,1403636692668555520,111.829999872,1.0000002126519774,0.5756,0.124226,-0.803788,0.084722,0.5755998775975478,0.12422597358310108,-0.8037878290729287,0.08472198198370301,development,1.575599877597548,1.124225973583101,0.19621217092707133,1.084721981983703
22386,1403636692768555520,111.929999872,1.0000030125674622,0.57115,0.130048,-0.807114,0.073812,0.5711482793772775,0.13004760822280692,-0.8071115685219503,0.07381177763704037,development,1.5711482793772775,1.130047608222807,0.19288843147804968,1.0738117776370404
22406,1403636692868555520,112.029999872,1.0000063102160905,0.566646,0.138654,-0.810036,0.059512,0.5666424243638561,0.1386531250688192,-0.8100308885300533,0.05951162446878971,development,1.5666424243638561,1.1386531250688192,0.18996911146994666,1.0595116244687897
22427,1403636692973555456,112.134999808,1.0000004396089033,0.563556,0.140803,-0.812068,0.055907,0.5635557522558737,0.14080293810177483,-0.8120676430078341,0.055906975422795845,development,1.5635557522558736,1.1408029381017748,0.18793235699216593,1.0559069754227959
22447,1403636693073555456,112.234999808,1.0000008994205956,0.563656,0.136489,-0.812243,0.062656,0.5636554930366409,0.13648887723909275,-0.8122422694525743,0.06265594364595385,development,1.5636554930366409,1.1364888772390929,0.18775773054742573,1.062655943645954
22467,1403636693173555712,112.335000064,1.0000004456219007,0.565743,0.132657,-0.810835,0.069889,0.5657427478926413,0.13265694088516186,-0.8108346386743271,0.06988896885594487,development,1.5657427478926413,1.132656940885162,0.18916536132567285,1.069888968855945
22487,1403636693273555456,112.434999808,1.0000015520297956,0.560709,0.130286,-0.814272,0.074801,0.560708129764276,0.1302857977925599,-0.8142707362275557,0.07480088390679945,development,1.560708129764276,1.1302857977925598,0.18572926377244425,1.0748008839067995
22508,1403636693378555648,112.54,1.0000009255905717,0.552695,0.127254,-0.819629,0.0809,0.5526944884311925,0.12725388221500641,-0.8196282413598275,0.08089992511979205,development,1.5526944884311926,1.1272538822150064,0.18037175864017252,1.080899925119792
22528,1403636693478555392,112.639999744,1.0000017844794078,0.544984,0.125504,-0.824633,0.085001,0.5449830274890098,0.12550377604109605,-0.8246315284620184,0.08500084831773652,development,1.54498302748901,1.125503776041096,0.17536847153798163,1.0850008483177365
