arm,draw,shifted_transfer_mse
R_to_U,626,0.008817563480709785
R_to_U,627,0.008428391548433946
R_to_U,628,0.008346081034973151
R_to_U,629,0.008178444661374282
R_to_U,630,0.00881371043516772
R_to_U,631,0.009042085138688958
R_to_U,632,0.008864935431780295
R_to_U,633,0.009687840742119844
R_to_U,634,0.008418960919854498
R_to_U,635,0.008120479899736376
R_to_U,636,0.008826726443837205
R_to_U,637,0.009273561364030779
R_to_U,638,0.007278564854353626
R_to_U,639,0.009684857501913549
R_to_U,640,0.009042994349577456
R_to_U,641,0.00825756466309589
R_to_U,642,0.009191539171127168
R_to_U,643,0.008433499314036485
R_to_U,644,0.009146974967326612
R_to_U,645,0.008687374239202739
R_to_U,646,0.008708037002156329
R_to_U,647,0.00996680021332453
R_to_U,648,0.009044157413621237
R_to_U,649,0.00930716372563123
R_to_U,650,0.008569430148217051
R_to_U,651,0.009074645882438942
R_to_U,652,0.00937757902849373
R_to_U,653,0.009464442009377015
R_to_U,654,0.009564712884426684
R_to_U,655,0.008560954380751586
R_to_U,656,0.009705360859245338
R_to_U,657,0.008902113083592969
R_to_U,658,0.009891523331267447
R_to_U,659,0.0071003762217482745
R_to_U,660,0.00896352903986266
R_to_U,661,0.007260585136984602
R_to_U,662,0.00891726110859882
R_to_U,663,0.009337781046564027
R_to_U,664,0.009765788558596205
R_to_U,665,0.009037019084510326
R_to_U,666,0.00952389939709811
R_to_U,667,0.009186630947353242
R_to_U,668,0.009067991042402527
R_to_U,669,0.009098040949235608
R_to_U,670,0.009663995268843928
R_to_U,671,0.008008268723207652
R_to_U,672,0.009809911284873178
R_to_U,673,0.009014163966276032
R_to_U,674,0.007316086177125466
R_to_U,675,0.009035702829903104
R_to_U,676,0.01011934411614663
R_to_U,677,0.008588129617000579
R_to_U,678,0.009052464902474425
R_to_U,679,0.007503578842872935
R_to_U,680,0.00783123173045925
R_to_U,681,0.008948911431732915
R_to_U,682,0.009996708707744799
R_to_U,683,0.006544318119347277
R_to_U,684,0.010889949970989594
R_to_U,685,0.008374704815041115
R_to_U,686,0.008590357529712813
R_to_U,687,0.00826085371274184
R_to_U,688,0.009151860154927105
R_to_U,689,0.009883155397613875
R_to_U,690,0.010489594896414912
R_to_U,691,0.008863343925992612
R_to_U,692,0.008919679544645568
R_to_U,693,0.009504840791466993
R_to_U,694,0.009661730236680818
R_to_U,695,0.008225817543101803
R_to_U,696,0.009402205361791361
R_to_U,697,0.007836720915542612
R_to_U,698,0.01004710380978198
R_to_U,699,0.007943210524580486
R_to_U,700,0.008390177531671487
R_to_U,701,0.009557391991168377
R_to_U,702,0.008008268723207652
R_to_U,703,0.008824668050040462
R_to_U,704,0.00770629132269135
R_to_U,705,0.008627433240464102
R_to_U,706,0.009795253227444517
R_to_U,707,0.009587457012293944
R_to_U,708,0.008768166582519502
R_to_U,709,0.009707167270171388
R_to_U,710,0.009317928772893154
R_to_U,711,0.010083382303362299
R_to_U,712,0.009112320495199243
R_to_U,713,0.008219552186265395
R_to_U,714,0.007600892565229698
R_to_U,715,0.00779044471425998
R_to_U,716,0.008535903851172488
R_to_U,717,0.009408991137090258
R_to_U,718,0.00932769151276691
R_to_U,719,0.008113383832338051
R_to_U,720,0.009489421325916401
R_to_U,721,0.008971753182620052
R_to_U,722,0.009200905484165009
R_to_U,723,0.007241573582337021
R_to_U,724,0.010504111250785066
R_to_U,725,0.00852256627125797
R_to_U,726,0.007625984767461989
R_to_U,727,0.008945821280037064
R_to_U,728,0.0077060967220657535
R_to_U,729,0.009316966120337174
R_to_U,730,0.009251242828973565
R_to_U,731,0.007630860335571809
R_to_U,732,0.00933395699442854
R_to_U,733,0.008608813322031882
R_to_U,734,0.008754880957971039
R_to_U,735,0.009172007178655461
R_to_U,736,0.008651787510815623
R_to_U,737,0.009420616051672867
R_to_U,738,0.009469251158786699
R_to_U,739,0.008178669193056856
R_to_U,740,0.008048728186779482
R_to_U,741,0.007934714940899357
R_to_U,742,0.007838208635487728
R_to_U,743,0.009160661935950245
R_to_U,744,0.008667810243839743
R_to_U,745,0.008996480477800928
R_to_U,746,0.008472819671286961
R_to_U,747,0.009074645882438942
R_to_U,748,0.009242934324276586
R_to_U,749,0.009495944242313367
R_to_U,750,0.009256710616682665
R_to_U,751,0.00795462653337692
R_to_U,752,0.008052854883179583
R_to_U,753,0.008158530761381077
R_to_U,754,0.008205448138637893
R_to_U,755,0.009240748584114493
R_to_U,756,0.007821826305844826
R_to_U,757,0.008433499314036485
R_to_U,758,0.00891726110859882
R_to_U,759,0.009276311714999229
R_to_U,760,0.009519372653533557
R_to_U,761,0.009661730236680818
R_to_U,762,0.009064168298235096
R_to_U,763,0.009152670197586811
R_to_U,764,0.008551212576107959
R_to_U,765,0.009063423617645852
R_to_U,766,0.008803536329821685
R_to_U,767,0.009564712884426684
R_to_U,768,0.009100281653480098
R_to_U,769,0.009527239357478913
R_to_U,770,0.008657578865291183
R_to_U,771,0.007460779447308894
R_to_U,772,0.008639942178324133
R_to_U,773,0.008246092625208064
R_to_U,774,0.009344298761058044
R_to_U,775,0.010010482071375181
R_to_U,776,0.007335702743407646
R_to_U,777,0.006560430466082644
R_to_U,778,0.008411957739657389
R_to_U,779,0.008691486407235964
R_to_U,780,0.008294769860024358
R_to_U,781,0.00964050321513286
R_to_U,782,0.009121873512534151
R_to_U,783,0.009151373830646334
R_to_U,784,0.010305690340721266
R_to_U,785,0.008864935431780295
R_to_U,786,0.009042994349577456
R_to_U,787,0.009009423092352826
R_to_U,788,0.00961325237975179
R_to_U,789,0.009648400526302718
R_to_U,790,0.009442454343486947
R_to_U,791,0.00850032174859595
R_to_U,792,0.008798276926572552
R_to_U,793,0.010083382303362299
R_to_U,794,0.00810478512654927
R_to_U,795,0.008949579981471296
R_to_U,796,0.00937623420285893
R_to_U,797,0.009363074962242
R_to_U,798,0.007397062904194094
R_to_U,799,0.008887807775142715
R_to_U,800,0.008563713839820299
R_to_U,801,0.009775870174456835
R_to_U,802,0.007814682746069517
R_to_U,803,0.008122572044605054
R_to_U,804,0.008062147086822565
R_to_U,805,0.008999787752754323
R_to_U,806,0.009660923706315779
R_to_U,807,0.009242951407762944
R_to_U,808,0.009480225298649645
R_to_U,809,0.008486637955343147
R_to_U,810,0.008052854883179583
R_to_U,811,0.008270821905291895
R_to_U,812,0.008341931653289279
R_to_U,813,0.008350463615292899
R_to_U,814,0.009923031621638547
R_to_U,815,0.009291371556611633
R_to_U,816,0.008961751765788836
R_to_U,817,0.006113884266323921
R_to_U,818,0.010039261453259025
R_to_U,819,0.009273561364030779
R_to_U,820,0.009587457012293944
R_to_U,821,0.00913594195587345
R_to_U,822,0.009503496515621797
R_to_U,823,0.009267140205387011
R_to_U,824,0.007975437805796461
R_to_U,825,0.007448101384256415
R_to_U,826,0.009064168298235096
R_to_U,827,0.008439504711098392
R_to_U,828,0.008217474446365088
R_to_U,829,0.008766610575801522
R_to_U,830,0.009053941635713953
R_to_U,831,0.007460779447308894
R_to_U,832,0.008621874237933189
R_to_U,833,0.008019242781131568
R_to_U,834,0.009593042702052475
R_to_U,835,0.007372291596398558
R_to_U,836,0.009736240592765644
R_to_U,837,0.007686603250892656
R_to_U,838,0.007902547874152491
R_to_U,839,0.007584208392365139
R_to_U,840,0.009330074314276848
R_to_U,841,0.008312463505108331
R_to_U,842,0.009697767216425875
R_to_U,843,0.00798802429521282
R_to_U,844,0.008608813322031882
R_to_U,845,0.008955512415164124
R_to_U,846,0.009986887056293721
R_to_U,847,0.008594467856365659
R_to_U,848,0.009837364231041219
R_to_U,849,0.009344298761058044
R_to_U,850,0.00864164787037132
R_to_U,851,0.006958519101853983
R_to_U,852,0.008896865192485795
R_to_U,853,0.009208384669471603
R_to_U,854,0.00903580665076795
R_to_U,855,0.009073995203828992
R_to_U,856,0.009145818067725313
R_to_U,857,0.008623927897377948
R_to_U,858,0.00869860963392121
R_to_U,859,0.008243764076775649
R_to_U,860,0.008575531563584652
R_to_U,861,0.008939375272322334
R_to_U,862,0.008700206420924117
R_to_U,863,0.008207883540863572
R_to_U,864,0.008537371838004803
R_to_U,865,0.007645009942978794
R_to_U,866,0.009074645882438942
R_to_U,867,0.008918253382927208
R_to_U,868,0.010280994024742795
R_to_U,869,0.008943033960567816
R_to_U,870,0.009661730236680818
R_to_U,871,0.009470351183002362
R_to_U,872,0.009678438142732376
R_to_U,873,0.00960115993248088
R_to_U,874,0.009441219377203925
R_to_U,875,0.008251184234438104
R_to_U,876,0.008388125370405801
R_to_U,877,0.008701345782065533
R_to_U,878,0.008976839858836624
R_to_U,879,0.008256107782239026
R_to_U,880,0.009080021059215784
R_to_U,881,0.008976839858836624
R_to_U,882,0.009651916783848576
R_to_U,883,0.008107023851663772
R_to_U,884,0.008759273845099336
R_to_U,885,0.008657578865291183
R_to_U,886,0.009262798478666259
R_to_U,887,0.009177794409191819
R_to_U,888,0.00841951539439092
R_to_U,889,0.008333266728749823
R_to_U,890,0.008587974347097748
R_to_U,891,0.009680181847297882
R_to_U,892,0.008792813735821659
R_to_U,893,0.008085432190960171
R_to_U,894,0.007476872466937941
R_to_U,895,0.009656819107487922
R_to_U,896,0.008790405344504185
R_to_U,897,0.008479035094226635
R_to_U,898,0.008630589241599462
R_to_U,899,0.008793812268070744
R_to_U,900,0.008391173423434779
R_to_U,901,0.008720802078803339
R_to_U,902,0.009588125233240975
R_to_U,903,0.00854257237036817
R_to_U,904,0.009341454344444007
R_to_U,905,0.009825603271438332
R_to_U,906,0.007990570373904701
R_to_U,907,0.009142967304034275
R_to_U,908,0.009528277689768843
R_to_U,909,0.010645000907252873
R_to_U,910,0.008500539079441066
R_to_U,911,0.01070698203805013
R_to_U,912,0.00940163852418388
R_to_U,913,0.008577233186055779
R_to_U,914,0.008516281393447622
R_to_U,915,0.006781692922342897
R_to_U,916,0.008044241218007541
R_to_U,917,0.008955286751294233
R_to_U,918,0.007366546764092419
R_to_U,919,0.00941522063087639
R_to_U,920,0.00899979262989311
R_to_U,921,0.007403498631940607
R_to_U,922,0.008955512415164124
R_to_U,923,0.01011934411614663
R_to_U,924,0.008282675338849297
R_to_U,925,0.008856582310834972
R_to_U,926,0.008345214331577802
R_to_U,927,0.009273403030633832
R_to_U,928,0.007180697248340166
R_to_U,929,0.008217474446365088
R_to_U,930,0.008817563480709785
R_to_U,931,0.008489168374287013
R_to_U,932,0.008147152971220713
R_to_U,933,0.010407678188773747
R_to_U,934,0.007787322916013842
R_to_U,935,0.008888159173381848
R_to_U,936,0.009380374331312502
R_to_U,937,0.008217446156623563
R_to_U,938,0.009280250688397891
R_to_U,939,0.008766610575801522
R_to_U,940,0.010142835595733367
R_to_U,941,0.007314581109386614
R_to_U,942,0.00913594195587345
R_to_U,943,0.009628325587034754
R_to_U,944,0.008489168374287013
R_to_U,945,0.008790390280512289
R_to_U,946,0.008908550489374674
R_to_U,947,0.009062831272848404
R_to_U,948,0.007959685763206511
R_to_U,949,0.010227868610460234
R_to_U,950,0.008207016424384456
R_to_U,951,0.008291683178963406
R_to_U,952,0.008701345782065533
R_to_U,953,0.008347865043427521
R_to_U,954,0.008816113637969688
R_to_U,955,0.009406022178960142
R_to_U,956,0.009082047728819105
R_to_U,957,0.009357128170088061
R_to_U,958,0.008178669193056856
R_to_U,959,0.00959682153169193
R_to_U,960,0.009751450501288988
R_to_U,961,0.008039130000879219
R_to_U,962,0.009933509353812304
R_to_U,963,0.00801008904878797
R_to_U,964,0.01116948545549098
R_to_U,965,0.0079617125686917
R_to_U,966,0.009539267509452335
R_to_U,967,0.008266877596964813
R_to_U,968,0.009442454343486947
R_to_U,969,0.010024927920397993
R_to_U,970,0.009058447974407458
R_to_U,971,0.007393005716087064
R_to_U,972,0.008627433240464102
R_to_U,973,0.007345209249075998
R_to_U,974,0.009434160847327514
R_to_U,975,0.008259591879265496
R_to_U,976,0.010300804549732645
R_to_U,977,0.0088910466538482
R_to_U,978,0.008502431418764908
R_to_U,979,0.009037668845715923
R_to_U,980,0.007624041907541316
R_to_U,981,0.008086905851456903
R_to_U,982,0.009464442009377015
R_to_U,983,0.008690358784953427
R_to_U,984,0.009420616051672867
R_to_U,985,0.009965797761826588
R_to_U,986,0.00925884722094146
R_to_U,987,0.006630549705664717
R_to_U,988,0.008540869147879847
R_to_U,989,0.008282675338849297
R_to_U,990,0.007600892565229698
R_to_U,991,0.008801902201922951
R_to_U,992,0.00814431854175593
R_to_U,993,0.008966330609162621
R_to_U,994,0.009588125233240975
R_to_U,995,0.006835771455813502
R_to_U,996,0.009209060845024746
R_to_U,997,0.007629465361838636
R_to_U,998,0.009482228268015855
R_to_U,999,0.009479922765458136
